a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
37	38	3722	3738	13249	0.984875	0.000004	0.015121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015123	0.000000	0.000000	0.007562	0.000000	0.000000	0.015121	0.000000	0.015121	0.015123	-0.000000	-18823.777225	86	-1	0.962024	4.201475e-01,1.764447e-01,1.698374e-02,1.817874e-01,1.452705e-01,1.978300e-02,1.663289e-02,1.901058e-02,3.939621e-03	0.231407	0.337334	0.113498	-21020.586583	10
37	39	3722	3807	12347	0.970639	0.002382	0.000006	0.006853	0.020119	0.000000	0.000000	0.000000	0.000001	0.016287	0.000001	0.026973	0.010659	0.000001	0.010060	0.000006	0.000001	0.000007	0.024744	-0.003427	-18055.645136	238	-1	0.896529	4.311412e-01,1.565445e-01,2.432756e-02,1.942936e-01,1.196624e-01,3.317516e-02,1.642146e-02,1.701732e-02,7.416860e-03	0.340533	0.270864	0.059599	-19929.719775	10
37	40	3722	4494	13197	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000000	0.000000	0.000005	0.000000	0.000000	0.000010	0.000000	0.000010	0.000010	0.000000	-18621.670805	94	-18621.672090	0.958249	4.178607e-01,1.808756e-01,1.467265e-02,1.903448e-01,1.406738e-01,1.674259e-02,1.692974e-02,1.875146e-02,3.148578e-03	0.224650	0.320941	0.112590	-20747.037091	10
37	41	3722	4705	12497	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	-17359.572301	70	-17359.578434	0.907421	4.104123e-01,1.843892e-01,1.720625e-02,1.979275e-01,1.357899e-01,1.501321e-02,1.759718e-02,1.886784e-02,2.796666e-03	0.256304	0.301085	0.096227	-19725.168389	10
37	42	3722	4716	13175	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	-0.000000	-18595.011905	54	-18595.020532	0.956651	4.154491e-01,1.781215e-01,2.026719e-02,1.981318e-01,1.261713e-01,2.256830e-02,1.921185e-02,1.603458e-02,4.044377e-03	0.312900	0.277705	0.070763	-21028.780218	10
37	43	3722	4717	12545	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	-17681.629746	46	-17681.633728	0.910906	4.084170e-01,1.913117e-01,1.484314e-02,1.917843e-01,1.340785e-01,1.963386e-02,1.839899e-02,1.781749e-02,3.715037e-03	0.247930	0.295464	0.098147	-19918.700846	10
37	44	3722	5213	12428	0.997812	0.000047	0.002140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002164	0.000000	0.000000	0.001082	0.000000	0.000000	0.002140	0.000000	0.002140	0.002164	-0.000000	-17721.312847	190	-1	0.902411	4.223900e-01,1.728029e-01,1.815308e-02,1.845300e-01,1.380520e-01,2.382178e-02,1.627963e-02,2.061269e-02,3.358025e-03	0.249418	0.316488	0.102064	-19809.972979	10
37	45	3722	5229	13241	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000002	0.000005	0.000006	0.000002	0.000002	0.000001	0.000002	0.000002	0.000012	-0.000002	-18461.289464	55	-18461.301303	0.961444	4.318562e-01,1.611748e-01,2.030454e-02,2.037809e-01,1.188943e-01,2.476560e-02,1.882244e-02,1.578759e-02,4.613570e-03	0.329090	0.267397	0.063175	-20957.373112	10
37	46	3722	5400	12716	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000000	-18137.577966	74	-18137.578475	0.923323	4.267025e-01,1.634831e-01,2.220912e-02,1.957653e-01,1.259439e-01,2.681588e-02,1.776733e-02,1.764337e-02,3.669473e-03	0.317415	0.283859	0.070152	-20312.591527	10
37	47	3722	5437	13010	0.987256	0.000000	0.012744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012744	0.000000	0.000000	0.006372	0.000000	0.000000	0.012744	0.000000	0.012744	0.012744	-0.000000	-18646.901968	106	-1	0.944670	4.107743e-01,1.855285e-01,1.717576e-02,1.805773e-01,1.477783e-01,1.856447e-02,1.418437e-02,1.991968e-02,5.497345e-03	0.212211	0.338980	0.121486	-20744.536021	10
37	48	3722	5649	13034	0.850901	0.087686	0.004246	0.056014	0.001151	0.000000	0.000000	0.000002	0.000000	0.048952	0.000003	0.057168	0.024620	0.000000	0.000576	0.004249	0.000000	0.004249	0.077249	-0.028007	-19033.917638	102	-1	0.946413	4.415545e-01,1.445571e-01,2.754414e-02,1.903451e-01,1.217854e-01,3.453507e-02,1.291725e-02,1.776955e-02,8.991892e-03	0.332235	0.284766	0.064781	-20991.017204	10
37	49	3722	5727	13203	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000001	0.000001	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000008	-0.000000	-18505.036052	58	-18505.044891	0.958684	4.200967e-01,1.725017e-01,2.130169e-02,2.008658e-01,1.263990e-01,1.948170e-02,1.874974e-02,1.669752e-02,3.906278e-03	0.316865	0.281138	0.069897	-20961.063541	14
37	50	3722	5776	12468	0.940533	0.024276	0.035191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047329	0.000000	0.000000	0.023665	0.000000	0.000000	0.035191	0.000000	0.035191	0.047329	0.000000	-17871.903911	122	-1	0.905315	4.341420e-01,1.594058e-01,1.869323e-02,1.822132e-01,1.401055e-01,2.534265e-02,1.407653e-02,1.862041e-02,7.400628e-03	0.233893	0.334899	0.111996	-19849.575805	10
37	51	3722	5944	13153	0.979265	0.000417	0.020318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020527	0.000000	0.000000	0.010263	0.000000	0.000000	0.020318	0.000000	0.020318	0.020527	-0.000000	-19156.109960	130	-1	0.955054	4.274598e-01,1.659923e-01,2.066006e-02,1.851194e-01,1.313787e-01,2.979229e-02,1.583534e-02,1.702901e-02,6.733088e-03	0.277788	0.302417	0.088374	-21131.134570	10
37	52	3722	6362	13242	0.996650	0.000071	0.003277	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.003314	0.000002	0.000001	0.001657	0.000001	0.000001	0.003277	0.000001	0.003278	0.003314	0.000000	-19156.136614	174	-1	0.961516	4.189643e-01,1.727826e-01,2.154473e-02,1.889908e-01,1.320978e-01,2.609325e-02,1.720000e-02,1.720840e-02,5.118152e-03	0.293303	0.297638	0.081594	-21285.746328	10
38	39	3738	3807	12535	0.973132	0.000000	0.000000	0.026868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013434	-0.013434	-18218.157037	78	-1	0.910180	4.194175e-01,1.693402e-01,3.061683e-02,2.023716e-01,1.081207e-01,2.898412e-02,1.864734e-02,1.644411e-02,6.057527e-03	0.455640	0.231818	0.015145	-20339.035978	10
38	40	3738	4494	13403	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	-18784.359340	86	-18784.360685	0.973207	4.197317e-01,1.848135e-01,1.483542e-02,1.877869e-01,1.356708e-01,1.612628e-02,1.694708e-02,2.047698e-02,3.611306e-03	0.234262	0.307653	0.105953	-21091.755720	10
38	41	3738	4705	12694	0.967860	0.000260	0.031879	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.032009	0.000001	0.000001	0.016005	0.000000	0.000000	0.031880	0.000000	0.031880	0.032010	0.000000	-17484.568826	151	-1	0.921725	4.377782e-01,1.688968e-01,1.137881e-02,1.756708e-01,1.465996e-01,1.838455e-02,1.381460e-02,2.257319e-02,4.903552e-03	0.171852	0.356934	0.141755	-19791.779852	10
38	42	3738	4716	13379	0.978152	0.000145	0.021703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021775	0.000000	0.000000	0.010888	0.000000	0.000000	0.021703	0.000000	0.021703	0.021775	-0.000000	-18733.635959	106	-1	0.971464	4.378429e-01,1.659630e-01,1.556361e-02,1.776879e-01,1.364892e-01,2.556518e-02,1.618993e-02,1.912291e-02,5.575354e-03	0.232645	0.324903	0.110359	-21164.505553	10
38	43	3738	4717	12752	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000092	0.000000	0.000000	0.000046	0.000000	0.000000	0.000091	0.000000	0.000092	0.000092	0.000000	-17862.453430	78	-17862.459080	0.925937	4.216206e-01,1.846713e-01,1.328160e-02,1.809616e-01,1.384692e-01,2.005407e-02,1.529356e-02,2.060696e-02,5.041071e-03	0.206365	0.318416	0.119021	-20145.134969	10
38	44	3738	5213	12616	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	-17881.718818	82	-17881.722548	0.916062	4.187233e-01,1.807550e-01,1.835167e-02,1.887268e-01,1.302221e-01,2.213337e-02,1.653331e-02,2.010925e-02,4.445205e-03	0.267888	0.291579	0.089936	-20124.996638	10
38	45	3738	5229	13445	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000011	0.000000	0.000000	0.000005	0.000000	0.000000	0.000001	0.000000	0.000001	0.000011	-0.000000	-18608.010681	86	-18608.015632	0.976256	4.414850e-01,1.543754e-01,2.177991e-02,1.944433e-01,1.239490e-01,2.309000e-02,1.728992e-02,1.868753e-02,4.899973e-03	0.315209	0.288477	0.071746	-21248.477288	10
38	46	3738	5400	12911	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000001	0.000001	0.000005	0.000001	0.000001	0.000000	0.000001	0.000001	0.000010	-0.000000	-18306.064874	70	-18306.072872	0.937482	4.260269e-01,1.671171e-01,2.449919e-02,1.964585e-01,1.210998e-01,2.372028e-02,1.831712e-02,1.795213e-02,4.808905e-03	0.353562	0.270273	0.054780	-20669.036385	10
38	47	3738	5437	13209	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000000	0.000004	0.000004	0.000004	-0.000000	-18797.464706	83	-18797.476915	0.959120	4.052506e-01,1.949905e-01,1.777056e-02,1.831953e-01,1.379592e-01,2.007492e-02,1.658062e-02,2.093523e-02,3.243070e-03	0.248995	0.304178	0.099634	-21136.099667	10
38	48	3738	5649	13230	0.942027	0.000000	0.000000	0.057973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028986	-0.028986	-19206.336609	66	-1	0.960645	4.158980e-01,1.635995e-01,3.821073e-02,2.074056e-01,1.062070e-01,2.768733e-02,2.095700e-02,1.436265e-02,5.672244e-03	0.557098	0.224909	-0.019391	-21589.659708	10
38	49	3738	5727	13409	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000001	0.000001	0.000010	0.000001	0.000001	0.000003	0.000001	0.000004	0.000020	0.000000	-18675.171254	99	-18675.182260	0.973642	4.315261e-01,1.668774e-01,1.986175e-02,1.899849e-01,1.304749e-01,2.034662e-02,1.784249e-02,1.829119e-02,4.794585e-03	0.288977	0.301186	0.083885	-21233.507311	10
38	50	3738	5776	12650	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	-0.000000	-17986.772485	70	-17986.776570	0.918530	4.228456e-01,1.724760e-01,2.218551e-02,1.901774e-01,1.264272e-01,2.476629e-02,1.662386e-02,2.025387e-02,4.244241e-03	0.306970	0.283163	0.073893	-20280.199160	10
38	51	3738	5944	13352	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000000	-19322.076040	90	-19322.076957	0.969503	4.196538e-01,1.748111e-01,2.405030e-02,1.935191e-01,1.203399e-01,2.650368e-02,1.538454e-02,1.955725e-02,6.180337e-03	0.327695	0.265168	0.063307	-21532.911345	10
38	52	3738	6362	13444	0.983860	0.000024	0.016116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016128	0.000000	0.000000	0.008064	0.000000	0.000000	0.016116	0.000000	0.016116	0.016128	0.000000	-19287.125102	110	-1	0.976184	4.261202e-01,1.723260e-01,2.022330e-02,1.836404e-01,1.311118e-01,2.561156e-02,1.536884e-02,1.892285e-02,6.675006e-03	0.271464	0.300651	0.090426	-21542.852875	10
39	40	3807	4494	12497	0.971407	0.000000	0.000000	0.000005	0.000000	0.028586	0.000000	0.000000	0.000000	0.000001	0.028587	0.000006	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.014297	0.014291	-18023.074459	174	-1	0.907421	4.365189e-01,1.885583e-01,1.619966e-02,1.614991e-01,1.168018e-01,1.462562e-02,2.816678e-02,3.303025e-02,4.599530e-03	0.379844	0.264210	0.044461	-20001.020111	10
39	41	3807	4705	11849	0.971087	0.000000	0.000000	0.000000	0.000000	0.028913	0.000000	0.000000	0.000000	0.000000	0.028913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014457	0.014456	-16824.066438	54	-1	0.860369	4.286026e-01,1.946924e-01,1.818345e-02,1.656301e-01,1.151056e-01,1.230131e-02,3.160095e-02,2.937161e-02,4.511946e-03	0.432511	0.254783	0.024576	-19011.797756	10
39	42	3807	4716	12474	0.972759	0.000010	0.000000	0.000000	0.000000	0.027231	0.000000	0.000000	0.000000	0.000005	0.027231	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.013621	0.013616	-17984.389679	62	-1	0.905751	4.366309e-01,1.837655e-01,2.166662e-02,1.634127e-01,1.107814e-01,1.862425e-02,3.076716e-02,2.770478e-02,6.646811e-03	0.473309	0.248422	0.009615	-20220.051390	10
39	43	3807	4717	11886	0.971867	0.000000	0.000000	0.000000	0.000000	0.028130	0.000000	0.000000	0.000004	0.000004	0.028133	0.000004	0.000004	0.000004	0.000004	0.000000	0.000004	0.000004	0.014068	0.014065	-17131.649410	59	-1	0.863055	4.188197e-01,2.057051e-01,1.766004e-02,1.655968e-01,1.134684e-01,1.330273e-02,3.228966e-02,2.660379e-02,6.553791e-03	0.440208	0.246051	0.021263	-19200.948395	10
39	44	3807	5213	11786	0.974104	0.000032	0.000000	0.000000	0.000000	0.025861	0.000000	0.000000	0.000003	0.000019	0.025865	0.000003	0.000011	0.000003	0.000003	0.000000	0.000003	0.000003	0.012950	0.012931	-17194.884590	90	-1	0.855794	4.324478e-01,1.894242e-01,1.946863e-02,1.631935e-01,1.100679e-01,1.988980e-02,2.732866e-02,3.142371e-02,6.755770e-03	0.425168	0.244200	0.026397	-19131.100522	10
39	45	3807	5229	12531	0.970540	0.000000	0.000000	0.000000	0.000000	0.029458	0.000000	0.000000	0.000001	0.000001	0.029460	0.000001	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.014730	0.014729	-17883.761921	66	-1	0.909890	4.366766e-01,1.795496e-01,2.490748e-02,1.805590e-01,9.368626e-02,1.860940e-02,3.572350e-02,2.403830e-02,6.249927e-03	0.647170	0.202177	-0.046728	-20275.464607	10
39	46	3807	5400	12041	0.973418	0.000000	0.000000	0.000004	0.000000	0.026577	0.000000	0.000001	0.000000	0.000000	0.026578	0.000005	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.013291	0.013286	-17534.360721	50	-1	0.874310	4.325600e-01,1.806638e-01,2.883410e-02,1.768935e-01,9.610525e-02,1.954374e-02,3.332715e-02,2.693109e-02,5.141364e-03	0.646804	0.206149	-0.047325	-19631.583396	10
39	47	3807	5437	12319	0.973684	0.000011	0.000000	0.000000	0.000004	0.023282	0.002869	0.000000	0.000150	0.002310	0.026301	0.000154	0.001589	0.001584	0.000152	0.000000	0.000150	0.000150	0.014670	0.011641	-18031.817289	86	-1	0.894496	4.166232e-01,2.083333e-01,1.730888e-02,1.599223e-01,1.160553e-01,1.684227e-02,2.592404e-02,3.195140e-02,7.039324e-03	0.372520	0.252139	0.045581	-20021.194071	10
39	48	3807	5649	12327	0.597460	0.290251	0.034259	0.043055	0.004672	0.017244	0.000002	0.013058	0.000000	0.182889	0.030304	0.060785	0.092029	0.000001	0.002336	0.047317	0.000000	0.047317	0.227265	-0.012906	-18212.929386	58	-1	0.895077	4.794821e-01,1.387775e-01,2.407982e-02,1.435354e-01,1.181373e-01,3.078745e-02,2.095690e-02,2.697608e-02,1.726745e-02	0.381224	0.306760	0.048692	-19900.490869	10
39	49	3807	5727	12493	0.971871	0.000002	0.000000	0.000000	0.000000	0.028126	0.000000	0.000000	0.000002	0.000003	0.028127	0.000002	0.000002	0.000002	0.000002	0.000000	0.000002	0.000002	0.014066	0.014063	-17887.845635	66	-1	0.907130	4.398835e-01,1.807265e-01,2.111764e-02,1.704115e-01,1.057689e-01,1.643116e-02,3.178341e-02,2.729565e-02,6.581778e-03	0.500157	0.236215	-0.000055	-20122.403452	10
39	50	3807	5776	11814	0.976884	0.000002	0.000000	0.000000	0.000000	0.023113	0.000000	0.000000	0.000000	0.000002	0.023113	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.011558	0.011556	-17305.734796	54	-1	0.857827	4.312862e-01,1.815646e-01,2.608785e-02,1.667755e-01,1.097663e-01,1.902773e-02,3.240599e-02,2.611452e-02,6.971244e-03	0.532895	0.242858	-0.011780	-19324.268340	10
39	51	3807	5944	12446	0.847573	0.114289	0.009003	0.000001	0.000001	0.029124	0.000005	0.000000	0.000002	0.066155	0.029131	0.000005	0.033079	0.000005	0.000003	0.009004	0.000002	0.009006	0.080719	0.014561	-18464.897578	78	-1	0.903718	4.493494e-01,1.721579e-01,2.137142e-02,1.545866e-01,1.126886e-01,2.448280e-02,2.539282e-02,2.948937e-02,1.048110e-02	0.414986	0.263611	0.031612	-20237.095015	10
39	52	3807	6362	12534	0.972060	0.000001	0.000000	0.000000	0.000000	0.027937	0.000000	0.000000	0.000002	0.000002	0.027939	0.000002	0.000002	0.000002	0.000002	0.000000	0.000002	0.000002	0.013971	0.013969	-18505.073874	46	-1	0.910107	4.227381e-01,1.949679e-01,2.383379e-02,1.704641e-01,1.013393e-01,2.114361e-02,3.168443e-02,2.617764e-02,7.651126e-03	0.547845	0.216411	-0.015757	-20549.004903	10
40	41	4494	4705	12653	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	-0.000000	-17311.279345	50	-17311.285921	0.918748	4.164564e-01,1.902660e-01,1.714650e-02,1.944035e-01,1.320330e-01,1.533859e-02,1.637916e-02,1.607181e-02,1.905030e-03	0.253919	0.293664	0.095541	-19739.981875	10
40	42	4494	4716	13337	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000029	0.000000	0.000000	0.000015	0.000000	0.000000	0.000028	0.000000	0.000028	0.000029	-0.000000	-18560.110706	86	-18560.116912	0.968414	4.336736e-01,1.718269e-01,1.906372e-02,1.822993e-01,1.347168e-01,2.335238e-02,1.624328e-02,1.467758e-02,4.146422e-03	0.262083	0.315154	0.096892	-20989.594183	10
40	43	4494	4717	12707	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	-17673.879364	74	-17673.882135	0.922669	4.204240e-01,1.889835e-01,1.568891e-02,1.846351e-01,1.363278e-01,1.901544e-02,1.376170e-02,1.741111e-02,3.752344e-03	0.216028	0.310191	0.113412	-19926.438640	10
40	44	4494	5213	12579	0.587517	0.329135	0.083343	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.247911	0.000004	0.000005	0.123956	0.000001	0.000001	0.083346	0.000001	0.083347	0.247915	-0.000000	-17372.657716	63	-1	0.913375	4.734739e-01,1.424508e-01,9.903001e-03,1.432786e-01,1.681691e-01,2.772108e-02,7.727098e-03,1.957971e-02,7.696668e-03	0.104836	0.479579	0.198559	-19168.695743	11
40	45	4494	5229	13402	0.701251	0.277887	0.020862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159806	0.000000	0.000000	0.079903	0.000000	0.000000	0.020862	0.000000	0.020862	0.159806	-0.000000	-18300.269096	86	-1	0.973134	4.766511e-01,1.360703e-01,1.164238e-02,1.699103e-01,1.408493e-01,3.007438e-02,8.178618e-03,1.845970e-02,8.163813e-03	0.140725	0.376265	0.159078	-20464.890332	10
40	46	4494	5400	12867	0.577883	0.390630	0.031482	0.000001	0.000001	0.000000	0.000000	0.000002	0.000000	0.226798	0.000003	0.000005	0.113399	0.000000	0.000001	0.031484	0.000000	0.031484	0.226801	-0.000001	-17853.840852	58	-1	0.934287	4.783004e-01,1.348459e-01,1.265830e-02,1.563183e-01,1.504748e-01,3.216270e-02,6.278900e-03,2.063732e-02,8.323339e-03	0.125850	0.414644	0.174598	-19709.022488	10
40	47	4494	5437	13167	0.978945	0.000033	0.021021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021038	0.000000	0.000000	0.010519	0.000000	0.000000	0.021021	0.000000	0.021021	0.021038	0.000000	-18617.124049	62	-1	0.956070	4.199772e-01,1.866099e-01,1.738435e-02,1.687011e-01,1.520747e-01,1.961090e-02,1.638240e-02,1.509894e-02,4.160442e-03	0.222041	0.358847	0.121787	-20799.340571	10
40	48	4494	5649	13190	0.941678	0.000006	0.000000	0.058316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.058317	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.029161	-0.029158	-19040.823592	50	-1	0.957740	4.297097e-01,1.605190e-01,3.447797e-02,1.970729e-01,1.099712e-01,3.328451e-02,1.692343e-02,1.393403e-02,4.107213e-03	0.467408	0.241053	0.011474	-21259.207204	10
40	49	4494	5727	13360	0.537087	0.395968	0.066945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.264929	0.000000	0.000000	0.132464	0.000000	0.000000	0.066945	0.000000	0.066945	0.264929	-0.000000	-18101.179718	82	-1	0.970084	4.843449e-01,1.342137e-01,7.414217e-03,1.503407e-01,1.615203e-01,2.783418e-02,6.053340e-03,1.924330e-02,9.035332e-03	0.083380	0.468040	0.205576	-20082.750674	10
40	50	4494	5776	12611	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	-0.000000	-17904.477247	62	-17904.484054	0.915699	4.220597e-01,1.759961e-01,2.310841e-02,1.888702e-01,1.296534e-01,2.448793e-02,1.811883e-02,1.402229e-02,3.683155e-03	0.317980	0.291616	0.071224	-20094.960796	10
40	51	4494	5944	13312	0.986796	0.005964	0.007239	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.010222	0.000001	0.000001	0.005111	0.000001	0.000001	0.007239	0.000001	0.007239	0.010222	0.000000	-19133.324627	230	-1	0.966599	4.327060e-01,1.675544e-01,2.472537e-02,1.835637e-01,1.300344e-01,2.710917e-02,1.237677e-02,1.684767e-02,5.082527e-03	0.285326	0.300882	0.085218	-21175.106055	10
40	52	4494	6362	13401	0.979890	0.000073	0.020036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020073	0.000000	0.000000	0.010037	0.000000	0.000000	0.020036	0.000000	0.020036	0.020073	-0.000000	-19107.084603	94	-1	0.973061	4.319249e-01,1.719029e-01,2.126380e-02,1.785903e-01,1.346131e-01,2.704426e-02,1.544699e-02,1.421681e-02,4.997023e-03	0.272713	0.314175	0.092577	-21268.341102	10
41	42	4705	4716	12630	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000000	-17302.259056	46	-17302.260169	0.917078	4.206034e-01,1.812146e-01,2.393001e-02,1.932666e-01,1.251293e-01,2.133121e-02,1.707181e-02,1.535668e-02,2.096453e-03	0.327676	0.276730	0.065201	-19988.477803	10
41	43	4705	4717	12044	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	-16479.973152	58	-16479.975697	0.874528	4.153750e-01,1.930652e-01,1.890242e-02,1.861803e-01,1.334699e-01,1.803351e-02,1.647717e-02,1.591715e-02,2.579312e-03	0.265075	0.297542	0.092203	-18963.321076	10
41	44	4705	5213	11923	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000002	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	-0.000000	-16513.780893	58	-16513.789877	0.865742	4.166426e-01,1.851478e-01,2.290886e-02,1.878402e-01,1.329586e-01,1.941695e-02,1.776966e-02,1.393786e-02,3.377385e-03	0.305949	0.297432	0.076758	-18911.897860	10
41	45	4705	5229	12693	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000001	-17143.568328	58	-17143.570531	0.921653	4.398980e-01,1.612650e-01,2.503096e-02,1.977506e-01,1.195667e-01,2.182965e-02,1.573420e-02,1.573500e-02,3.189887e-03	0.340941	0.273392	0.059833	-19900.728691	10
41	46	4705	5400	12204	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	-0.000003	-16900.988424	86	-16900.992936	0.886146	4.240843e-01,1.783197e-01,2.607016e-02,1.957458e-01,1.154882e-01,2.514968e-02,1.989649e-02,1.265937e-02,2.586361e-03	0.398020	0.252245	0.036641	-19387.902659	10
41	47	4705	5437	12470	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000000	-17313.441274	74	-17313.442728	0.905460	4.088156e-01,1.994214e-01,1.687832e-02,1.811769e-01,1.380799e-01,2.061749e-02,1.433921e-02,1.750558e-02,3.165678e-03	0.226083	0.306886	0.108860	-19741.277336	10
